Date,Open,High,Low,Close,Volume,openinterest,tp_score
2008-08-07 00:00:00,1.434,1.449,1.388,1.411,13328000,0,10.0698014375
2008-08-08 00:00:00,1.411,1.411,1.334,1.365,7355645,0,9.77130960638
2008-08-11 00:00:00,1.373,1.388,1.311,1.319,6365000,0,8.78345168904
2008-08-12 00:00:00,1.342,1.365,1.319,1.342,6808180,0,10.416788176
2008-08-13 00:00:00,1.319,1.35,1.281,1.319,7038935,0,11.1306817993
2008-08-14 00:00:00,1.319,1.327,1.235,1.273,11829000,0,12.2476676302
2008-08-15 00:00:00,1.281,1.319,1.25,1.288,6275000,0,12.5244837435
2008-08-18 00:00:00,1.288,1.288,1.227,1.25,2601000,0,12.5035790017
2008-08-19 00:00:00,1.227,1.265,1.227,1.25,5731000,0,13.2842651558
2008-08-20 00:00:00,1.265,1.288,1.258,1.273,5538000,0,11.2940689427
2008-08-21 00:00:00,1.258,1.281,1.25,1.273,2638000,0,9.72538379131
2008-08-25 00:00:00,1.273,1.319,1.273,1.304,3487537,0,9.48579683008
2008-08-26 00:00:00,1.304,1.304,1.265,1.281,3504000,0,8.63349895542
2008-08-27 00:00:00,1.304,1.365,1.296,1.35,5191455,0,10.8125778198
2008-08-28 00:00:00,1.327,1.357,1.281,1.304,6466000,0,9.00714895819
2008-08-29 00:00:00,1.296,1.388,1.296,1.365,5702000,0,9.72098534555
2008-09-01 00:00:00,1.365,1.365,1.319,1.357,1193000,0,8.68428707594
2008-09-02 00:00:00,1.38,1.38,1.334,1.365,3466000,0,8.99583577286
2008-09-03 00:00:00,1.373,1.38,1.342,1.35,3563000,0,10.0466878661
2008-09-04 00:00:00,1.334,1.357,1.296,1.304,2410000,0,9.29651104029
2008-09-05 00:00:00,1.242,1.319,1.227,1.304,3483000,0,9.09406272543
2008-09-08 00:00:00,1.304,1.342,1.281,1.281,4084000,0,8.02499269891
2008-09-09 00:00:00,1.265,1.296,1.25,1.258,6700000,0,8.25051073792
2008-09-10 00:00:00,1.25,1.273,1.227,1.235,5228000,0,8.49345076867
2008-09-11 00:00:00,1.242,1.242,1.15,1.181,3364984,0,7.39988939828
2008-09-12 00:00:00,1.15,1.25,1.15,1.242,5008000,0,8.59362023846
2008-09-16 00:00:00,1.212,1.235,1.135,1.166,7980723,0,7.48702867849
2008-09-17 00:00:00,1.189,1.212,1.135,1.143,9942744,0,6.06082073213
2008-09-18 00:00:00,1.066,1.089,0.997,1.066,12806000,0,4.08263660329
2008-09-19 00:00:00,1.112,1.166,1.112,1.15,8889478,0,6.2451280666
2008-09-22 00:00:00,1.212,1.265,1.143,1.265,12486000,0,7.41696228039
2008-09-23 00:00:00,1.258,1.258,1.173,1.196,7259000,0,6.71670472424
2008-09-24 00:00:00,1.212,1.219,1.173,1.196,4301000,0,7.04043553185
2008-09-25 00:00:00,1.196,1.242,1.196,1.242,2023000,0,6.43809495826
2008-09-26 00:00:00,1.258,1.258,1.189,1.219,2384000,0,5.94552802107
2008-09-29 00:00:00,1.219,1.219,1.166,1.181,7789000,0,5.00480266136
2008-09-30 00:00:00,1.089,1.166,1.089,1.143,8521000,0,4.83068458471
