Date,Open,High,Low,Close,Volume,openinterest,tp_score
2015-10-14 00:00:00,2.101,2.101,2.031,2.038,464300.0,0,15.1065346813
2015-10-15 00:00:00,2.054,2.108,2.046,2.101,1411200.0,0,16.2813050078
2015-10-16 00:00:00,2.093,2.272,2.077,2.225,5977465.0,0,21.194063594
2015-10-19 00:00:00,2.194,2.241,2.163,2.217,1713000.0,0,19.7469893772
2015-10-20 00:00:00,2.241,2.241,2.132,2.202,1511300.0,0,19.2879209202
2015-10-22 00:00:00,2.194,2.272,2.155,2.202,1446200.0,0,19.3391073259
2015-10-23 00:00:00,2.256,2.256,2.163,2.186,421000.0,0,18.2905851036
2015-10-26 00:00:00,2.202,2.202,2.147,2.155,720600.0,0,16.5422114094
2015-10-27 00:00:00,2.147,2.163,2.038,2.116,1452000.0,0,16.3107373163
2015-10-28 00:00:00,2.077,2.101,2.023,2.031,894142.0,0,14.1832663952
2015-10-29 00:00:00,2.062,2.062,1.984,2.031,1032000.0,0,14.6566898553
2015-10-30 00:00:00,2.031,2.031,1.976,2.023,489000.0,0,17.3172589064
2015-11-02 00:00:00,1.992,2.015,1.976,1.992,250000.0,0,17.0620438343
2015-11-03 00:00:00,2.007,2.093,1.992,2.038,797000.0,0,19.787569193
2015-11-04 00:00:00,2.054,2.248,2.038,2.147,4689000.0,0,27.2920892938
2015-11-05 00:00:00,2.139,2.139,2.077,2.132,631000.0,0,29.2949083795
2015-11-06 00:00:00,2.132,2.132,2.069,2.077,1134190.0,0,28.8442333931
2015-11-09 00:00:00,2.093,2.101,2.062,2.077,495000.0,0,29.0655269831
2015-11-10 00:00:00,2.062,2.077,2.007,2.023,903000.0,0,27.8410477217
2015-11-11 00:00:00,2.023,2.023,1.976,2.007,688000.0,0,28.964977223
2015-11-12 00:00:00,2.007,2.062,1.976,2.046,770000.0,0,29.9171275554
2015-11-13 00:00:00,1.984,2.023,1.929,1.968,2317000.0,0,26.3833180354
2015-11-16 00:00:00,1.968,1.968,1.883,1.906,986000.0,0,23.0837870016
2015-11-17 00:00:00,1.953,1.984,1.945,1.976,1185000.0,0,24.9623420043
2015-11-18 00:00:00,1.953,1.961,1.929,1.945,621000.0,0,25.9407248082
2015-11-19 00:00:00,1.945,2.054,1.945,2.046,1294000.0,0,29.7350702412
2015-11-20 00:00:00,2.023,2.132,2.015,2.124,1809000.0,0,31.8510751808
2015-11-23 00:00:00,2.139,2.139,2.085,2.116,754542.0,0,34.631650181
2015-11-24 00:00:00,2.069,2.116,2.062,2.093,435000.0,0,35.4200462742
2015-11-25 00:00:00,2.101,2.116,2.062,2.093,1179000.0,0,37.7057885821
2015-11-26 00:00:00,2.101,2.108,2.031,2.038,327100.0,0,36.1191513444
2015-11-27 00:00:00,2.054,2.085,1.999,2.054,2085000.0,0,42.2516116364
2015-11-30 00:00:00,2.023,2.046,2.023,2.031,191000.0,0,47.9835497304
2015-12-01 00:00:00,2.046,2.062,1.992,2.015,408000.0,0,51.5361885903
2015-12-02 00:00:00,2.031,2.077,1.992,2.054,1152900.0,0,46.797657303
2015-12-03 00:00:00,2.054,2.046,2.015,2.023,312465.0,0,45.5606514107
2015-12-04 00:00:00,2.023,2.031,1.999,2.023,415000.0,0,40.7321900563
2015-12-07 00:00:00,2.031,2.046,2.023,2.046,256085.0,0,43.0517690671
2015-12-08 00:00:00,2.015,2.015,1.929,1.968,923000.0,0,40.5674434808
2015-12-09 00:00:00,1.961,1.968,1.914,1.922,387000.0,0,37.2068530588
2015-12-10 00:00:00,1.922,1.984,1.898,1.906,739000.0,0,32.8507043352
2015-12-11 00:00:00,1.914,1.914,1.836,1.875,794000.0,0,31.7984594543
2015-12-14 00:00:00,1.844,1.883,1.844,1.867,513230.0,0,29.6120417201
2015-12-15 00:00:00,1.859,1.883,1.852,1.867,229000.0,0,31.6512647229
2015-12-16 00:00:00,1.922,1.968,1.898,1.937,860000.0,0,32.4795763757
2015-12-17 00:00:00,1.929,2.015,1.929,1.992,1755000.0,0,35.78059857
2015-12-18 00:00:00,1.976,1.976,1.867,1.89,750315.0,0,32.7337882914
2015-12-21 00:00:00,1.89,2.015,1.867,1.922,694000.0,0,32.930363962
2015-12-22 00:00:00,1.906,1.945,1.867,1.883,576000.0,0,26.8467939067
2015-12-23 00:00:00,1.906,1.922,1.859,1.914,620760.0,0,27.5132775161
2015-12-24 00:00:00,1.906,1.922,1.898,1.906,149000.0,0,29.2329725486
2015-12-28 00:00:00,1.898,1.906,1.758,1.797,2446000.0,0,22.0728972745
2015-12-29 00:00:00,1.813,1.82,1.782,1.797,606550.0,0,21.2464786721
2015-12-30 00:00:00,1.797,1.836,1.797,1.828,166000.0,0,23.654029916
2015-12-31 00:00:00,1.805,1.836,1.805,1.828,124000.0,0,24.4597434688
2016-01-04 00:00:00,1.813,1.836,1.782,1.797,810000.0,0,22.5612168783
2016-01-05 00:00:00,1.782,1.836,1.75,1.782,1787676.0,0,19.4886899652
